"ID","Site","SystemID","FID","System No","CSL ID","Finding ID","Finding Description","Priority ID","Priority","CAPA ID","CAPA Description","Modified","Created","Created By","Modified By"
"2953","KAN","KAN-PCS_151","KAN-PCS_151-S4-2-2","PCS_151","N/A","S4","No User List is available","2","SIGNIFICANT","2","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2954","KAN","KAN-PCS_151","KAN-PCS_151-T3-2-5","PCS_151","N/A","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","2","SIGNIFICANT","5","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2955","KAN","KAN-PCS_151","KAN-PCS_151-VD2-2-7","PCS_151","N/A","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","2","SIGNIFICANT","7","Issue the missing documentation or perform the missing tests ","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2956","KAN","KAN-PCS_152","KAN-PCS_152-S4-2-2","PCS_152","300-HMI-LYO101","S4","No Official User List is in place","2","SIGNIFICANT","2","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2957","KAN","KAN-PCS_152","KAN-PCS_152-T1-2-3","PCS_152","300-HMI-LYO101","T1","Only Query based Audit trail accessible by Admin through Oracle DB","2","SIGNIFICANT","3","Ensure that Audit Trail is accessible to all users in a human readable & non-editable format","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2958","KAN","KAN-PCS_152","KAN-PCS_152-T3-2-4","PCS_152","300-HMI-LYO101","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","2","SIGNIFICANT","4","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2959","KAN","KAN-PCS_152","KAN-PCS_152-T4-2-5","PCS_152","300-HMI-LYO101","T4","Reports lack the operator details","2","SIGNIFICANT","5","Verify that reports can be configured to include Operator details","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2960","KAN","KAN-PCS_152","KAN-PCS_152-VD2-2-6","PCS_152","300-HMI-LYO101","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","2","SIGNIFICANT","6","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2961","KAN","KAN-PCS_153","KAN-PCS_153-S1S2S3S4-2-1","PCS_153","310-OIT-BIFLOW101","S1S2S3S4","No user management available","2","SIGNIFICANT","1","Implement a paper based management of system access (user access log) following an approved procedure","1/23/2024 5:30 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Karothia, Rajeev US/GLB EXT"
"2962","KAN","KAN-PCS_153","KAN-PCS_153-T1-2-2","PCS_153","310-OIT-BIFLOW101","T1","No automatic Audit Trail or automatic data versioning is allowed by the SW application.","2","SIGNIFICANT","2","Implement a paper based management for tracking the activities of the users","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2963","KAN","KAN-PCS_153","KAN-PCS_153-VD2-3-3","PCS_153","310-OIT-BIFLOW101","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","3","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2964","KAN","KAN-PCS_154","KAN-PCS_154-S1S2-2-1","PCS_154","310-VIS-EVO12","S1S2","3 Generic Users in place","2","SIGNIFICANT","1","Remove generic accounts and configure unique and individual accounts for each user.
Configure at least 3 user groups with a proper segregation of duties","1/23/2024 5:51 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2965","KAN","KAN-PCS_154","KAN-PCS_154-S3-4-2","PCS_154","310-VIS-EVO12","S3","No PW Policy available","4","LOW","2","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2966","KAN","KAN-PCS_154","KAN-PCS_154-S4-3-3","PCS_154","310-VIS-EVO12","S4","No User List available","3","MODERATE","3","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2967","KAN","KAN-PCS_154","KAN-PCS_154-T1-2-4","PCS_154","310-VIS-EVO12","T1","No automatic Audit Trail or automatic data versioning is allowed by the SW application.","2","SIGNIFICANT","4","Implement a paper based management for tracking the activities of the users","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2968","KAN","KAN-PCS_154","KAN-PCS_154-T3-3-5","PCS_154","310-VIS-EVO12","T3","No Audit Trail review in place","3","MODERATE","5","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2969","KAN","KAN-PCS_154","KAN-PCS_154-VD2-3-6","PCS_154","310-VIS-EVO12","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","6","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2970","KAN","KAN-PCS_155","KAN-PCS_155-S1S2-2-1","PCS_155","310-VIS-EVO5","S1S2","3 Generic Users in place","2","SIGNIFICANT","1","Remove generic accounts and configure unique and individual accounts for each user.
Configure at least 3 user groups with a proper segregation of duties","1/23/2024 5:51 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2971","KAN","KAN-PCS_155","KAN-PCS_155-S3-4-2","PCS_155","310-VIS-EVO5","S3","No PW Policy available","4","LOW","2","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2972","KAN","KAN-PCS_155","KAN-PCS_155-S4-3-3","PCS_155","310-VIS-EVO5","S4","No User List available","3","MODERATE","3","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2973","KAN","KAN-PCS_155","KAN-PCS_155-T1-2-4","PCS_155","310-VIS-EVO5","T1","No automatic Audit Trail or automatic data versioning is allowed by the SW application.","2","SIGNIFICANT","4","Implement a paper based management for tracking the activities of the users","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2974","KAN","KAN-PCS_155","KAN-PCS_155-T3-3-5","PCS_155","310-VIS-EVO5","T3","No Audit Trail review in place","3","MODERATE","5","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2975","KAN","KAN-PCS_155","KAN-PCS_155-VD2-3-6","PCS_155","310-VIS-EVO5","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","6","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2976","KAN","KAN-PCS_156","KAN-PCS_156-I2-2-2","PCS_156","310-OIT-ISOLATOR101","I2","Supervisor can reset the Alarm history","2","SIGNIFICANT","2","Change permissions of users in order to prevent deletion of Alarm History","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2977","KAN","KAN-PCS_156","KAN-PCS_156-S3-4-1","PCS_156","310-OIT-ISOLATOR101","S3","180 days, 3 attempts, 5characters, 10 mins","4","LOW","1","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2978","KAN","KAN-PCS_156","KAN-PCS_156-T1-2-3","PCS_156","310-OIT-ISOLATOR101","T1","No automatic Audit Trail or automatic data versioning is allowed by the SW application.","2","SIGNIFICANT","3","Implement a paper based management for tracking the activities of the users","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2979","KAN","KAN-PCS_156","KAN-PCS_156-T3-3-4","PCS_156","310-OIT-ISOLATOR101","T3","No Audit Trail review in place","3","MODERATE","4","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2980","KAN","KAN-PCS_156","KAN-PCS_156-VD2-3-5","PCS_156","310-OIT-ISOLATOR101","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","5","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2981","KAN","KAN-PCS_157","KAN-PCS_157-T3-2-1","PCS_157","N/A","T3","No Audit Trail review in place","2","SIGNIFICANT","1","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2982","KAN","KAN-PCS_158","KAN-PCS_158-T3-2-1","PCS_158","N/A","T3","No Audit Trail review in place","2","SIGNIFICANT","1","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2983","KAN","KAN-PCS_158","KAN-PCS_158-VD2-2-2","PCS_158","N/A","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","2","SIGNIFICANT","2","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2984","MBR","MBR-LAS_035","MBR-LAS_035-S3-3-1","LAS_035","20109205 / MR-LAB-QSK01-LS189-SW01","S3","password configuration is technically impossible","3","MODERATE","1","Issue a Security SOP regulating a manual or hybrid management of Password security management","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2985","MBR","MBR-LAS_036","MBR-LAS_036-I3-1-2","LAS_036","20145461 / MR-LAB-QSK01-PG043-SW01","I3","Saved in public documents folder and can be deleted","1","HIGH","2","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2986","MBR","MBR-LAS_036","MBR-LAS_036-ES4-1-4","LAS_036","20145461 / MR-LAB-QSK01-PG043-SW01","ES4","Not specifically mentioned in the SOP that the electronic signature is used as real electronic signature.","1","HIGH","4","Update the relevant SOP with the details about the regulate use of Electronic signature","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2987","MBR","MBR-LAS_036","MBR-LAS_036-S2-2-1","LAS_036","20145461 / MR-LAB-QSK01-PG043-SW01","S2","Administrator and operator are the same person with different accounts.","2","SIGNIFICANT","1","Identify and appoint Administrator users that are independent from the business process
Disable the administrator account assigned to the operator profile","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2988","MBR","MBR-LAS_036","MBR-LAS_036-T1-2-3","LAS_036","20145461 / MR-LAB-QSK01-PG043-SW01","T1","System AT compliant. Reason is not stated for changes in the methods.","2","SIGNIFICANT","3","Implement fully compliant Audit Trail functionality within the SW or implement a  paper based management in case of Audit Trail not compliant","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2989","MBR","MBR-LAS_039","MBR-LAS_039-T1-4-1","LAS_039","20051281 / MR-LAB-QSK01-PG1047-SW01","T1","The System Audit Trail tracks User Logins and attempts. Runs are tracked in a log style format.  No Reason configurable and changes to methods are logged.","4","LOW","1","Implement fully compliant Audit Trail functionality within the SW or implement a  paper based management in case of Audit Trail not compliant","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2990","MBR","MBR-LAS_040","MBR-LAS_040-S2-2-1","LAS_040","20051110 / MR-LAB-QSK01-PG1076-SW01","S2","Administrator is also Operator but with different accounts.","2","SIGNIFICANT","1","Identify and appoint Administrator users that are independent from the business process
Disable the administrator account assigned to the operator profile","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2991","MBR","MBR-LAS_040","MBR-LAS_040-S3-3-2","LAS_040","20051110 / MR-LAB-QSK01-PG1076-SW01","S3","configurable option ""Password remember"" is not checked. operators uses the same PW every reset","3","MODERATE","2","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2992","MBR","MBR-LAS_041","MBR-LAS_041-S3-4-1","LAS_041","20051287 / MR-LAB-QSK01-PG1079-SW01","S3","System has automatic logoff, no more settings configurable","4","LOW","1","Issue a Security SOP regulating a manual or hybrid management of Password security management","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
